確定病名,發病年份,發病月份,縣市,性別,是否為境外移入,年齡層,確定病例數
流感併發症,2014,6,澎湖縣,M,否,65-69,1
流感併發症,2014,6,台北市,F,否,50-54,1
流感併發症,2014,6,台北市,F,否,70+,1
流感併發症,2014,6,台北市,M,否,30-34,1
流感併發症,2014,6,台北市,M,否,40-44,1
流感併發症,2014,6,台北市,M,否,55-59,1
流感併發症,2014,6,台北市,M,否,65-69,1
流感併發症,2014,6,台北市,M,否,70+,1
流感併發症,2014,6,台南市,F,否,30-34,1
流感併發症,2014,6,屏東縣,F,否,30-34,1
流感併發症,2014,6,桃園縣,M,否,50-54,1
流感併發症,2014,6,高雄市,M,否,60-64,1
流感併發症,2014,6,新北市,F,否,70+,1
流感併發症,2014,6,新北市,M,否,5-9,1
流感併發症,2014,6,新北市,M,否,10-14,1
流感併發症,2014,6,新北市,M,否,70+,1
流感併發症,2014,6,彰化縣,F,否,70+,1
流感併發症,2014,6,台北市,F,否,60-64,1
流感併發症,2014,6,台北市,F,否,70+,1
流感併發症,2014,6,台南市,M,否,55-59,1
流感併發症,2014,6,台南市,M,是,30-34,1
流感併發症,2014,6,花蓮縣,M,否,5-9,1
流感併發症,2014,6,高雄市,M,否,45-49,1
流感併發症,2014,6,高雄市,M,否,55-59,1
流感併發症,2014,6,新北市,F,否,5-9,1
流感併發症,2014,6,新北市,M,否,70+,1
流感併發症,2014,6,新竹縣,M,否,70+,1
流感併發症,2014,6,彰化縣,M,否,0,1
